gene,is_marker,mean_cp10k,var_cp10k,mean_raw,var_raw,n_detected,is_lncRNA,hvg_standard,hvg_forced
RP11-320M16.2,False,2.2197226810610977e-05,7.516839419503268e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
NPAS3,False,0.0017555981312148087,0.00998100660157378,0.0006554841077878067,0.0009041443358540439,85.0,False,True,True
EGLN3,False,0.024156041583911797,0.10011405724406838,0.013988030860191795,0.039920224059992605,1360.0,False,False,False
EGLN3-AS1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
SPTSSA,False,0.24424049521824343,0.918251249189293,0.09388498875844756,0.10961264113329194,12746.0,False,False,False
EAPP,False,0.714811912768175,3.43181915153548,0.21535930361368388,0.23518511044830437,28349.0,False,False,False
RP11-671J11.6,False,0.0008273621359605137,0.0029958799268276896,0.000294967848504513,0.00030799254347079337,44.0,False,False,False
RP11-671J11.4,False,0.0028311321960684064,0.01134736409363139,0.0009176777509029293,0.0009561709324642012,137.0,False,False,False
SNX6,False,1.1622092095517145,4.990611787539825,0.3988555247478025,0.5676991057474597,44936.0,False,False,False
CFL2,False,0.10369034963522308,0.4366959431018515,0.034668554460897096,0.040061078510837296,4880.0,False,False,False
BAZ1A,False,1.108691212580051,5.561013294510609,0.3707024823183162,0.5255004117448442,41417.0,False,False,False
RP11-73E17.2,False,0.05743631641528851,0.26005613406371264,0.01807169685170983,0.020039436357187666,2608.0,False,False,False
SRP54,False,0.4459768566259611,1.8654823633335975,0.14746425972902286,0.164262094081439,20000.0,False,False,False
FAM177A1,False,0.9603876742768372,5.775994754307887,0.29055644045910106,0.4807712782270967,32883.0,False,False,False
PPP2R3C,False,0.4699988040036969,1.9974047464713862,0.15279334552533774,0.16492342004879704,20911.0,False,False,False
KIAA0391,False,0.005260087761456224,0.019576008362460498,0.001861574866117371,0.0018974508890915107,281.0,False,False,False
KIAA0391.1,False,0.0014820258975216146,0.0062545724799506685,0.000491613080840855,0.0004913746183021338,75.0,False,False,False
PSMA6,False,0.20943140391586207,0.8774348434460691,0.07081850300539463,0.07884789321785628,9915.0,False,False,False
RP11-561B11.3,False,0.000756376422892127,0.002557605149442107,0.0003080775306602691,0.00036042371003853596,44.0,False,False,False
NFKBIA,False,10.794736501943511,325.36269329594404,3.4237442563205054,34.35666847235743,106382.0,False,True,True
RP11-561B11.6,False,1.8047469929666556e-05,4.969017050452604e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
INSM2,False,7.680920666758435e-05,0.00031107590565326295,2.6219364311512267e-05,2.621884871683395e-05,4.0,False,False,False
RALGAPA1,False,0.27306148467150415,1.1713625428389944,0.08715972181254465,0.09761557688917391,12103.0,False,False,False
RP11-317N8.5,False,0.002017300905879037,0.007734289645251217,0.0006358195845541725,0.0006485292511720018,96.0,False,False,False
BRMS1L,False,0.03532283659436677,0.1387207597819331,0.011720055847245983,0.012067833480677017,1751.0,False,False,False
RP11-317N8.3,False,7.941622729566922e-05,0.00019756218664359872,3.9329046467268404e-05,3.9327757480572615e-05,6.0,False,False,False
RP11-116N8.2,False,1.6164836194521462e-05,3.9863961031469886e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
RP11-116N8.4,False,0.0,0.0,0.0,0.0,0.0,False,False,False
LINC00609,False,5.152289158292857e-05,0.00021924816951981313,1.9664523233634202e-05,3.277403352449756e-05,2.0,False,False,False
PTCSC3,False,7.707292614660557e-05,0.00023279701145495157,3.277420538939033e-05,3.277334606492647e-05,5.0,True,False,True
RP11-259K15.2,False,8.342138123611193e-05,0.0006220361787160771,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
MBIP,False,0.13327206811790848,0.5577235610940167,0.04269167994021985,0.044107481014101835,6274.0,False,False,False
SFTA3,False,0.00018765630280743843,0.0009171507652951936,4.588388754514647e-05,4.5882082963772366e-05,7.0,True,True,True
NKX2-1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
NKX2-1-AS1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
NKX2-8,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-964E11.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PAX9,False,0.0006474096355508361,0.0028711124925422725,0.00017698070910270782,0.00019006031490222884,26.0,False,False,False
SLC25A21,False,0.00028382875615335707,0.0014620150980984479,9.832261616817101e-05,0.000111423361349503,14.0,False,True,True
RP11-81F13.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-81F13.2,False,9.175309460602127e-06,1.2843378299543086e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
SLC25A21-AS1,False,0.0005554206982872201,0.0019631631664401073,0.0002556388020372446,0.00030801419844728265,36.0,True,False,True
MIPOL1,False,0.005303184440118249,0.022215140841541914,0.001848465183961615,0.00197615813538538,272.0,False,False,False
RP11-356O9.2,False,4.352484115653616e-05,0.0002890095694124894,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
RP11-356O9.1,False,2.939390618055965e-05,0.00013181123847167314,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
FOXA1,False,0.0001965051635105107,0.0003129148714860339,0.00016387102694695167,0.00021628431956584594,21.0,False,False,False
TTC6,False,0.0002564284537129897,0.0016448241514621436,8.521293401241487e-05,9.831599936979929e-05,12.0,False,True,True
LINC00517,False,0.0,0.0,0.0,0.0,0.0,False,False,False
CTD-2058B24.3,False,1.6662026127596533e-05,4.235390474504941e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
CTD-2058B24.2,False,0.00010872199902988352,0.00046620804107584294,2.6219364311512267e-05,2.621884871683395e-05,4.0,False,False,False
CTD-2142D14.1,False,8.401488178344116e-06,1.0768377571955807e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
SSTR1,False,0.00023727324097562254,0.0007234807800526585,0.00015076134479119553,0.0002949470528524876,16.0,False,False,False
CLEC14A,False,0.011941387043701126,0.1465564401493387,0.005368414842782137,0.030995446113896097,369.0,False,True,True
RP11-96D24.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
LINC00639,False,0.0058731920968281125,0.08539106006277486,0.0006161550613205382,0.0006682185229501951,90.0,True,True,True
SEC23A,False,0.261055202970654,1.112887875191577,0.08388230127360562,0.0886977948754026,11953.0,False,False,False
RP11-545M17.1,False,0.0018099726944985218,0.007929965557622808,0.0006161550613205382,0.0006551087548619926,91.0,False,False,False
GEMIN2,False,0.07666199280278449,0.31165166434711616,0.02465275729389941,0.025054608606678404,3686.0,False,False,False
TRAPPC6B,False,0.22602140948747695,0.9479343673825832,0.07276529080552442,0.07641180735699127,10457.0,False,False,False
RP11-407N17.4,False,0.001202317258896558,0.005950025256465905,0.0004129549879063182,0.00042589692992672887,62.0,False,True,True
PNN,False,1.6886972286131923,8.243041508703827,0.5435667512241166,0.798726933939806,54894.0,False,False,False
MIA2,False,7.864988037415033e-05,0.00018450607545966743,3.9329046467268404e-05,3.9327757480572615e-05,6.0,False,False,False
RP11-407N17.3,False,4.0573813429558404e-05,0.00010139018715594004,1.9664523233634202e-05,1.9664265436295045e-05,3.0,False,False,False
CTAGE5,False,0.10417331635629494,0.4872026379579401,0.031561559789982895,0.032872947269964425,4648.0,False,False,False
