gene,spearman_rho,wald_p,wald_q,log2fc_max_min,is_progression_coupled,label_set,lineage_name,n_cells
LINC00863,-0.00954104907542097,0.4108463637554744,0.9161767749895979,4.056771,False,lineage_leiden,Cholangiocyte,7432
LINC00865,0.05873104538535993,4.0483628479240894e-07,6.850464975997037e-06,12.690792,False,lineage_leiden,Cholangiocyte,7432
LINC00867,0.016941646585396684,0.14418501791753502,0.4396878814941086,8.968313,False,lineage_leiden,Cholangiocyte,7432
LINC00868,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC00869,-0.015243147639275206,0.1888621745891953,0.5315570522407638,10.682712,False,lineage_leiden,Cholangiocyte,7432
LINC00870,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC00871,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC00877,0.07448280812707675,1.2849433198214818e-10,3.465331515643559e-09,1.007359,False,lineage_leiden,Cholangiocyte,7432
LINC00880,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC00881,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC00882,0.1679393875641935,3.814274882517817e-48,8.22929805903219e-46,15.762184,False,lineage_leiden,Cholangiocyte,7432
LINC00885,0.043152342180337235,0.00019825482942740117,0.0020368323547124666,12.043428,False,lineage_leiden,Cholangiocyte,7432
LINC00886,0.02166929951565955,0.06176279826857722,0.29286425772407765,11.756179,False,lineage_leiden,Cholangiocyte,7432
LINC00887,0.02934774157330597,0.011401044230348958,0.0751076425251233,10.898015,False,lineage_leiden,Cholangiocyte,7432
LINC00896,0.017733241429793666,0.1263564651129147,0.4396878814941086,11.2223425,False,lineage_leiden,Cholangiocyte,7432
LINC00900,-0.010014776304269122,0.388005108954259,0.8929290907400681,3.0583196,False,lineage_leiden,Cholangiocyte,7432
LINC00907,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC00910,0.052819925961080046,5.214438687011181e-06,7.627221333712964e-05,1.0393758,False,lineage_leiden,Cholangiocyte,7432
LINC00920,-0.0021419766728652465,0.853521668385832,1.0,2.0539465,False,lineage_leiden,Cholangiocyte,7432
LINC00923,0.02396071842089282,0.038868172896132286,0.20085768388839617,9.9699745,False,lineage_leiden,Cholangiocyte,7432
LINC00924,0.008948853074454371,0.44049489012183074,0.9575493455293197,10.814543,False,lineage_leiden,Cholangiocyte,7432
LINC00926,0.03946853760319992,0.0006657744200386144,0.006178100263369078,12.198977,False,lineage_leiden,Cholangiocyte,7432
LINC00929,-0.03268097586879282,0.004837281806223207,0.03829884586028099,13.047472,False,lineage_leiden,Cholangiocyte,7432
LINC00937,0.012085635456706292,0.29752578231121374,0.7358358756530685,3.7164903,False,lineage_leiden,Cholangiocyte,7432
LINC00938,0.06880330565937996,2.893896009963096e-09,6.403672452815774e-08,1.6411619,False,lineage_leiden,Cholangiocyte,7432
LINC00939,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC00940,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC00941,-0.018889367067472188,0.10346007898935948,0.4003858662233956,11.100489,False,lineage_leiden,Cholangiocyte,7432
LINC00943,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC00944,0.015600718949332487,0.17869669751913939,0.5175008387886486,12.12002,False,lineage_leiden,Cholangiocyte,7432
LINC00951,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC00954,0.004730069980189237,0.6834876801345685,1.0,1.7543707,False,lineage_leiden,Cholangiocyte,7432
LINC00957,0.014575482888087441,0.20897319746388984,0.5752451705863884,3.3369074,False,lineage_leiden,Cholangiocyte,7432
LINC00958,0.013623420487531498,0.24026725352663866,0.6380019685953513,10.928303,False,lineage_leiden,Cholangiocyte,7432
LINC00960,0.004087199499984392,0.7246164505833445,1.0,10.829835,False,lineage_leiden,Cholangiocyte,7432
LINC00964,0.011813642590168682,0.30853203133192103,0.7607518372555653,11.117169,False,lineage_leiden,Cholangiocyte,7432
LINC00968,-0.020784065130686216,0.07318638692624575,0.32725311874274654,14.076611,False,lineage_leiden,Cholangiocyte,7432
LINC00970,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC00971,-0.005291217038348366,0.6483344285777013,1.0,11.082146,False,lineage_leiden,Cholangiocyte,7432
LINC00987,-0.050304088839458395,1.4333779924664241e-05,0.0001954952982798246,15.255762,False,lineage_leiden,Cholangiocyte,7432
LINC00989,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC00992,-0.019669538832197842,0.08996714997658499,0.3697221449037755,11.1824875,False,lineage_leiden,Cholangiocyte,7432
LINC00996,-0.018084886886743024,0.11900913233900921,0.4396878814941086,13.687586,False,lineage_leiden,Cholangiocyte,7432
LINC01001,-0.006129777793433431,0.5972506144709395,1.0,13.187546,False,lineage_leiden,Cholangiocyte,7432
LINC01003,0.0315040598482268,0.0066045521203786225,0.05044007504324559,0.7641473,False,lineage_leiden,Cholangiocyte,7432
LINC01004,0.01632665510261182,0.1593199417876585,0.4790700688597536,12.980183,False,lineage_leiden,Cholangiocyte,7432
LINC01010,0.08586419300211973,1.2188067473069538e-13,5.259151114629505e-12,13.9839,False,lineage_leiden,Cholangiocyte,7432
LINC01011,0.01816409319467631,0.11740131073805261,0.4396878814941086,2.0799837,False,lineage_leiden,Cholangiocyte,7432
LINC01013,-0.012550471479076244,0.2793303788075134,0.706927029064176,10.553259,False,lineage_leiden,Cholangiocyte,7432
LINC01018,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01023,-0.052510118801482354,5.920446773072944e-06,8.515575941936585e-05,15.4398155,False,lineage_leiden,Cholangiocyte,7432
LINC01030,-0.012278147112337231,0.28989625931668683,0.7251607877979731,10.46794,False,lineage_leiden,Cholangiocyte,7432
LINC01031,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01036,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01048,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01050,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01054,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01058,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01063,0.047972027370127304,3.514025439861669e-05,0.00043322913637151714,2.8779125,False,lineage_leiden,Cholangiocyte,7432
LINC01068,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01072,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01085,0.016941646585396684,0.14418501791753502,0.4396878814941086,8.701697,False,lineage_leiden,Cholangiocyte,7432
LINC01087,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01088,-0.012740096560780395,0.272129642788323,0.6948162181252153,10.858041,False,lineage_leiden,Cholangiocyte,7432
LINC01090,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01091,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01093,-0.012458367867962799,0.2828742033369992,0.711721392069476,11.039993,False,lineage_leiden,Cholangiocyte,7432
LINC01094,-0.006388857045028715,0.5818460215608094,1.0,12.505451,False,lineage_leiden,Cholangiocyte,7432
LINC01095,0.04444878808634584,0.000126519153271947,0.001364825365921128,13.163631,False,lineage_leiden,Cholangiocyte,7432
LINC01099,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01102,0.016941646585396684,0.14418501791753502,0.4396878814941086,8.43729,False,lineage_leiden,Cholangiocyte,7432
LINC01104,-0.011758952216067568,0.31077718771743534,0.7631562747437833,10.553259,False,lineage_leiden,Cholangiocyte,7432
LINC01106,0.02934774157330597,0.011401044230348958,0.0751076425251233,10.346352,False,lineage_leiden,Cholangiocyte,7432
LINC01111,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01114,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01115,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01116,0.01704437453178706,0.14176801146563342,0.4396878814941086,1.4380832,False,lineage_leiden,Cholangiocyte,7432
LINC01117,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01118,0.0008148351876378637,0.9440071249753204,1.0,10.6154585,False,lineage_leiden,Cholangiocyte,7432
LINC01119,-0.0022942826067019182,0.8432368249512878,1.0,11.875088,False,lineage_leiden,Cholangiocyte,7432
LINC01122,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01123,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01124,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01132,-0.019869999632856516,0.08673927130506869,0.3666009688258913,10.530819,False,lineage_leiden,Cholangiocyte,7432
LINC01133,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01134,0.014120405242875871,0.22354235082644314,0.6066573860478629,12.263363,False,lineage_leiden,Cholangiocyte,7432
LINC01135,0.009589633351411076,0.4084677229764597,0.9161767749895979,10.651891,False,lineage_leiden,Cholangiocyte,7432
LINC01138,0.006471633145588851,0.5769636632699567,1.0,10.70015,False,lineage_leiden,Cholangiocyte,7432
LINC01140,-0.01980498531912938,0.08777574745681305,0.36772072842344494,11.027916,False,lineage_leiden,Cholangiocyte,7432
LINC01149,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01150,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01151,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01152,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LINC01160,0.012095371282986279,0.29713674515002714,0.7358358756530685,10.130597,False,lineage_leiden,Cholangiocyte,7432
LINC01166,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LIPE-AS1,0.04751657436837068,4.167635235211072e-05,0.0004926944120530349,0.9078822,False,lineage_leiden,Cholangiocyte,7432
LL22NC03-63E9.3,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LMCD1-AS1,0.005241771103929155,0.6514021244340298,1.0,10.496851,False,lineage_leiden,Cholangiocyte,7432
LMLN-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LOH12CR2,0.02407344042373682,0.037958736405544605,0.20085768388839617,2.092545,False,lineage_leiden,Cholangiocyte,7432
LOXL1-AS1,0.016941646585396684,0.14418501791753502,0.4396878814941086,9.220569,False,lineage_leiden,Cholangiocyte,7432
LPP-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LPP-AS2,0.02751160510320493,0.017701705454798173,0.10990339429849512,1.4049911,False,lineage_leiden,Cholangiocyte,7432
LRP4-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
LUCAT1,0.00957828458622972,0.4090226127581229,0.9161767749895979,1.7380977,False,lineage_leiden,Cholangiocyte,7432
LY86-AS1,0.009646498799264085,0.40569408370261406,0.9161767749895979,10.523159,False,lineage_leiden,Cholangiocyte,7432
MAFG-AS1,0.02396071842089282,0.038868172896132286,0.20085768388839617,10.253324,False,lineage_leiden,Cholangiocyte,7432
MALAT1,-0.1814106938197375,5.1980534990325595e-56,1.4953067232216997e-53,0.12479854,False,lineage_leiden,Cholangiocyte,7432
MAMDC2-AS1,-0.009629291201555125,0.40653220321762884,0.9161767749895979,10.388359,False,lineage_leiden,Cholangiocyte,7432
MAP3K14-AS1,0.016941646585396684,0.14418501791753502,0.4396878814941086,8.607686,False,lineage_leiden,Cholangiocyte,7432
MAPKAPK5-AS1,0.0495943100320107,1.890963328034943e-05,0.00024725778062032665,0.77305794,False,lineage_leiden,Cholangiocyte,7432
MAST4-AS1,0.016941646585396684,0.14418501791753502,0.4396878814941086,8.792598,False,lineage_leiden,Cholangiocyte,7432
MATN1-AS1,0.020732559132725394,0.07390102783794408,0.3287452939388956,3.013884,False,lineage_leiden,Cholangiocyte,7432
MBNL1-AS1,0.0062821468053952355,0.5881684111799388,1.0,1.0032883,False,lineage_leiden,Cholangiocyte,7432
MCCC1-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
MCF2L-AS1,0.03007117419640868,0.009526525215387157,0.0685115938406593,11.433915,False,lineage_leiden,Cholangiocyte,7432
MCM3AP-AS1,0.045099427344506754,0.00010053228931694577,0.0011267450088379768,12.867516,False,lineage_leiden,Cholangiocyte,7432
MDC1-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
MDS2,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
MED4-AS1,-0.011423556707805853,0.32478106976484866,0.782921964265543,10.727948,False,lineage_leiden,Cholangiocyte,7432
MEF2C-AS1,0.013510914597324574,0.24417271401378798,0.6444068874431164,12.401059,False,lineage_leiden,Cholangiocyte,7432
MEG3,-0.04578966742275087,7.851413691870034e-05,0.0009034360021445119,2.0994852,False,lineage_leiden,Cholangiocyte,7432
MEG8,-0.009290913011056378,0.42322235329595703,0.9317369665673748,11.490058,False,lineage_leiden,Cholangiocyte,7432
MEG9,-0.000830080851007053,0.9429612613047658,1.0,11.21117,False,lineage_leiden,Cholangiocyte,7432
MEIS1-AS2,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
MIAT,-0.00463888228156333,0.6892680984556485,1.0,12.936132,False,lineage_leiden,Cholangiocyte,7432
MID1IP1-AS1,0.003247865206156621,0.7795166253144284,1.0,11.206933,False,lineage_leiden,Cholangiocyte,7432
MIMT1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
MIR155HG,0.07581351964305232,5.984218629929822e-11,1.7214602258764788e-09,14.782108,False,lineage_leiden,Cholangiocyte,7432
MIR181A1HG,0.18789934591174415,4.988028644933702e-60,2.1523343602888924e-57,1.6216804,False,lineage_leiden,Cholangiocyte,7432
MIR181A2HG,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
MIR202HG,-0.06500375447235517,2.0361465766172723e-08,3.993623853683423e-07,14.917308,False,lineage_leiden,Cholangiocyte,7432
MIR210HG,-0.002990664157787619,0.796577070982428,1.0,10.744201,False,lineage_leiden,Cholangiocyte,7432
MIR22HG,0.03513697357939912,0.0024491758012471485,0.020927116004715734,0.7858012,False,lineage_leiden,Cholangiocyte,7432
MIR4458HG,0.09747438775262605,3.706766021224856e-17,2.4607223663977312e-15,2.619203,False,lineage_leiden,Cholangiocyte,7432
MIR4500HG,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
MIR497HG,-0.012560056821307434,0.2789633099745616,0.706927029064176,10.609838,False,lineage_leiden,Cholangiocyte,7432
MIR503HG,0.0156149285139875,0.17830130663709326,0.5175008387886486,12.102457,False,lineage_leiden,Cholangiocyte,7432
MIS18A-AS1,0.017096678667534976,0.14054940408894415,0.4396878814941086,12.04372,False,lineage_leiden,Cholangiocyte,7432
MKNK1-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
MNX1-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
MNX1-AS2,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
MORC2-AS1,0.03296110941327681,0.004485399146615466,0.0361766305002724,1.6984172,False,lineage_leiden,Cholangiocyte,7432
MORF4L2-AS1,0.021055334073187923,0.06951527531559082,0.31574569788081513,11.588122,False,lineage_leiden,Cholangiocyte,7432
MPRIP-AS1,0.05733750263932752,7.565703412542944e-07,1.2556157778893386e-05,2.9031277,False,lineage_leiden,Cholangiocyte,7432
MRPL23-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
MTUS2-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
MYCBP2-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
MYLK-AS1,0.007949123589535954,0.4932291219295459,1.0,13.0215435,False,lineage_leiden,Cholangiocyte,7432
NAALADL2-AS2,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
NALCN-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
NAPA-AS1,0.024684767579480432,0.033335707038555096,0.18441484086072468,1.2541819,False,lineage_leiden,Cholangiocyte,7432
NAV2-AS2,-0.0038168820017307203,0.7421590022685122,1.0,10.642436,False,lineage_leiden,Cholangiocyte,7432
NAV2-AS3,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
NCAM1-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
NCBP2-AS1,-0.020111435496758374,0.08297640223322865,0.3625871503879548,11.690001,False,lineage_leiden,Cholangiocyte,7432
NDUFB2-AS1,0.010992702730258498,0.3433638548168927,0.8208393537589429,12.7579365,False,lineage_leiden,Cholangiocyte,7432
NEAT1,-0.06364792224276496,3.981456896536237e-08,7.310632556831431e-07,0.2959144,False,lineage_leiden,Cholangiocyte,7432
NEBL-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
NEXN-AS1,0.008962141759825574,0.43981641332437194,0.9575493455293197,10.175392,False,lineage_leiden,Cholangiocyte,7432
NFE4,0.016941646585396684,0.14418501791753502,0.4396878814941086,9.348811,False,lineage_leiden,Cholangiocyte,7432
NFYC-AS1,0.011746841991098489,0.31127579224775404,0.7631562747437833,1.5869393,False,lineage_leiden,Cholangiocyte,7432
NIFK-AS1,-0.0024096415073404237,0.8354645757221708,1.0,2.2576623,False,lineage_leiden,Cholangiocyte,7432
NNT-AS1,0.08014408351867394,4.544753650296369e-12,1.5688489600823064e-10,1.8686018,False,lineage_leiden,Cholangiocyte,7432
NOP14-AS1,0.026448474279041585,0.02260098115965401,0.132684671705996,1.4694948,False,lineage_leiden,Cholangiocyte,7432
NPHP3-AS1,-0.0022402848938476265,0.8468801945454535,1.0,10.203682,False,lineage_leiden,Cholangiocyte,7432
NR2F2-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
NUCB1-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
NUTM2A-AS1,0.08642677562835638,8.426363575527763e-14,3.827343034568663e-12,0.9422953,False,lineage_leiden,Cholangiocyte,7432
NXF5,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
ODF2-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
OGFR-AS1,0.005371807671704768,0.6433472561783324,1.0,10.9206505,False,lineage_leiden,Cholangiocyte,7432
OPA1-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
OR2A1-AS1,0.009502054889249476,0.41276141881180844,0.9180750114293574,11.712474,False,lineage_leiden,Cholangiocyte,7432
OSBPL10-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
OSGEPL1-AS1,0.02598447745368468,0.025084530246447922,0.14528825236701046,12.147036,False,lineage_leiden,Cholangiocyte,7432
OSTN-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
OTX2-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
OVCH1-AS1,0.009558913818931975,0.4099707680550508,0.9161767749895979,1.523459,False,lineage_leiden,Cholangiocyte,7432
PAN3-AS1,0.03701805299738819,0.001413655801513971,0.01270817663235997,12.632416,False,lineage_leiden,Cholangiocyte,7432
PAPPA-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
PART1,-0.013985991020643641,0.2279813547697704,0.6110183514481735,11.865534,False,lineage_leiden,Cholangiocyte,7432
PAXBP1-AS1,-0.009910206177596824,0.39297938552063666,0.9019713024050783,2.035842,False,lineage_leiden,Cholangiocyte,7432
PAXIP1-AS2,0.021429044427471497,0.06470673114682945,0.30348863575931423,1.2335777,False,lineage_leiden,Cholangiocyte,7432
PCA3,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
PCAT1,0.018406555560417207,0.11258533443007737,0.42991656465998573,10.827573,False,lineage_leiden,Cholangiocyte,7432
PCAT6,-0.01830834860560693,0.11451689363727324,0.4341923941099732,12.471453,False,lineage_leiden,Cholangiocyte,7432
PCAT7,-0.011574636094733061,0.3184229429024629,0.7740816893657056,11.197868,False,lineage_leiden,Cholangiocyte,7432
PCBP1-AS1,0.041629330356067404,0.00033096050441062426,0.0032456694921178266,0.9266877,False,lineage_leiden,Cholangiocyte,7432
PCCA-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
PCDH9-AS1,-0.018233806070723547,0.11600034696400878,0.43715414598226887,11.078486,False,lineage_leiden,Cholangiocyte,7432
PCOLCE-AS1,-0.008617105498584401,0.457626210720276,0.9824164672925327,10.94755,False,lineage_leiden,Cholangiocyte,7432
PDCD4-AS1,0.05132798155869303,9.550390501571897e-06,0.0001351145410304352,1.0358443,False,lineage_leiden,Cholangiocyte,7432
PEX5L-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
PGM5-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
PHKA2-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
PINK1-AS,0.010056649829463988,0.3860240380051242,0.8907453069476529,1.3740163,False,lineage_leiden,Cholangiocyte,7432
PITPNA-AS1,-0.0030470232337155585,0.7928300718870888,1.0,1.731988,False,lineage_leiden,Cholangiocyte,7432
PLCXD2-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
PLS1-AS1,-0.014246261495459088,0.2194423223415027,0.5992997600655595,10.982675,False,lineage_leiden,Cholangiocyte,7432
POT1-AS1,-0.011718704291527717,0.3124363186731936,0.7638315666146348,11.037793,False,lineage_leiden,Cholangiocyte,7432
POU6F2-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
PPP1R26-AS1,-0.009727883045261176,0.40174415678994807,0.9161767749895979,12.379965,False,lineage_leiden,Cholangiocyte,7432
PRC1-AS1,-0.019734553145924982,0.08890984344648872,0.3689382215918932,10.793778,False,lineage_leiden,Cholangiocyte,7432
PRICKLE2-AS3,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
PRKAG2-AS1,-0.006229014943516462,0.5913281718176273,1.0,1.1089151,False,lineage_leiden,Cholangiocyte,7432
PRKAR2A-AS1,0.02159459773830086,0.06266603380674302,0.29552342718699026,12.642208,False,lineage_leiden,Cholangiocyte,7432
PRKCQ-AS1,0.0907093162600645,4.695744670172845e-15,2.532767281474478e-13,14.778633,False,lineage_leiden,Cholangiocyte,7432
PRKG1-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
PRKX-AS1,,1.0,1.0,0.0,False,lineage_leiden,Cholangiocyte,7432
